source,page_type,notice_title,notice_date,company,license_no,business,province,license_prefix,notice_url,year
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第25批,2026-07-16,广州小语云通信科技有限公司,B2-20262460,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=552,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第25批,2026-07-16,山东通港网络科技有限公司,B2-20262461,国内呼叫中心业务,山东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=552,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第25批,2026-07-16,广西瀚行信息科技有限公司,B2-20262462,国内呼叫中心业务,广西,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=552,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第25批,2026-07-16,贵州四达信息技术有限公司,B1.B2-20241160,国内呼叫中心业务,贵州,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=552,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第25批,2026-07-16,苏州限时传送网络科技有限公司,B2-20262267,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=552,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第22批,2026-06-30,光线数字科技（山东）有限公司,B2-20262156,国内呼叫中心业务,山东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=546,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第22批,2026-06-30,北京华荣讯通信息科技有限公司,B2-20262157,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=546,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第22批,2026-06-30,重庆科苑陆科技有限公司,B2-20262158,国内呼叫中心业务,重庆,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=546,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第22批,2026-06-30,中邮世纪（北京）通信技术有限公司,A1.B2-20110003,国内呼叫中心业务信息服务业务（不含互联网信息服务）,北京,其他,https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=546,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第22批,2026-06-30,福建鸣鹤网络科技有限公司,B2-20195583,国内呼叫中心业务,福建,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=546,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第22批,2026-06-30,河南世黑信息技术有限公司,B2-20224873,国内呼叫中心业务,河南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=546,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第22批,2026-06-30,北京寰彩通达科技有限公司,B1.B2-20251277,国内呼叫中心业务,北京,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=546,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第23批,2026-07-03,广州数鑫科技有限公司,B2-20262263,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=548,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第23批,2026-07-03,北京页岩网络科技有限公司,B2-20262264,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=548,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第23批,2026-07-03,广东通乐迪科技有限公司,B2-20262265,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=548,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第23批,2026-07-03,九江市杰博人力资源有限公司,B2-20262266,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=548,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第24批,2026-07-10,石家庄午重科技有限公司,B2-20262352,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=551,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第24批,2026-07-10,二进制（河北）科技有限公司,B2-20262353,国内呼叫中心业务,河北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=551,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第24批,2026-07-10,快钱支付清算信息有限公司,B2-20262354,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=551,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第24批,2026-07-10,北京智村科技有限公司,B2-20262355,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=551,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第24批,2026-07-10,南方电网用户生态运营有限责任公司,B2-20262356,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=551,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第24批,2026-07-10,半月谈新媒体科技有限公司,A2.B1.B2-20251828,国内呼叫中心业务,未知,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=551,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第24批,2026-07-10,南京千呼百应信息技术有限公司,B2-20260108,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=551,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第18批,2026-05-29,广州维威科技有限公司,B2-20261747,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=539,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第18批,2026-05-29,广州开心果云计算有限公司,B2-20261748,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=539,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第18批,2026-05-29,上海嬴达科技有限公司,B2-20261749,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=539,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第18批,2026-05-29,上海祥隆电子商务有限公司,B2-20230900,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=539,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第19批,2026-06-05,云南盛略科技信息服务有限公司,B2-20261850,国内呼叫中心业务,云南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=542,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第19批,2026-06-05,北京鸿基大通文化有限公司,B2-20261851,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=542,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第19批,2026-06-05,上海睿思智行科技有限公司,B2-20261852,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=542,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第19批,2026-06-05,深圳市锦焱技术有限公司,B2-20220287,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=542,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第19批,2026-06-05,深圳九思智联科技有限公司,B1.B2-20232673,国内呼叫中心业务,广东,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=542,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第19批,2026-06-05,山东七信网络科技有限公司,B1.B2-20250842,国内呼叫中心业务,山东,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=542,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第19批,2026-06-05,南京易米云通网络科技有限公司,B2-20260915,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=542,2026
工信部,注销公示,关于拟注销上海啡联电信科技有限公司等 108家企业电信业务经营许可的公示,2026-07-09,南通锐帛信息科技有限公司,B2-20212571,国内多方通信服务业务、国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=550,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第20批,2026-06-12,上海讯迦信息科技有限公司,B2-20261955,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=543,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第20批,2026-06-12,北京南杭南山科技发展有限公司,B2-20261956,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=543,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第20批,2026-06-12,天津市乐界信息技术有限公司,B2-20261957,国内呼叫中心业务,天津,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=543,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第20批,2026-06-12,杭州环际云计算有限公司,合字B2-20260381,国内多方通信服务业务国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=543,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第20批,2026-06-12,中数通信息有限公司,合字B1.B2-20130003,国内呼叫中心业务,未知,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=543,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第20批,2026-06-12,深圳市量子数据科技有限公司,B2-20193405,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=543,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第20批,2026-06-12,北京榕烁科技有限公司,B2-20253515,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=543,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第17批,2026-05-26,杭州至兰科技有限公司,B2-20261626,国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=538,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第17批,2026-05-26,湖南宁北泓鑫科技有限公司,B2-20261627,国内呼叫中心业务,湖南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=538,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第17批,2026-05-26,提达客思信息咨询（上海）有限公司,合字B2-20260302,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=538,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第17批,2026-05-26,北京国信新网通讯技术有限公司,B1.B2-20180208,国内呼叫中心业务,北京,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=538,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第17批,2026-05-26,杭州原上科技有限公司,B2-20221561,国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=538,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第17批,2026-05-26,北京凌言科技有限公司,B2-20224455,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=538,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第17批,2026-05-26,慧诚众信（重庆）科技发展有限公司,B2-20252689,国内呼叫中心业务,重庆,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=538,2026
工信部,注销公示,关于拟注销江苏泽尔绿生态园艺有限公司等264家企业电信业务经营许可的公示,2026-06-15,锋鋆文化传媒（北京）有限公司,B2-20160696,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=544,2026
工信部,注销公示,关于拟注销江苏泽尔绿生态园艺有限公司等264家企业电信业务经营许可的公示,2026-06-15,陕西省通信服务有限公司,B2-20212076,国内呼叫中心业务,陕西,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=544,2026
工信部,注销公示,关于拟注销天津新间网络科技有限公司等217家企业电信业务经营许可的公示,2026-05-29,陕西锦源信息科技有限公司,B2-20160596,国内呼叫中心业务,陕西,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=540,2026
工信部,注销公示,关于拟注销天津新间网络科技有限公司等217家企业电信业务经营许可的公示,2026-05-29,北京康特讯科技发展有限公司,B2-20160942,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=540,2026
工信部,注销公示,关于拟注销天津新间网络科技有限公司等217家企业电信业务经营许可的公示,2026-05-29,成都路行通信息技术有限公司,合字B2-20220109,在线数据处理与交易处理业务、国内呼叫中心业务、信息服务业务（仅限互联网信息服务）,四川,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=540,2026
工信部,注销公示,关于拟注销天津新间网络科技有限公司等217家企业电信业务经营许可的公示,2026-05-29,上海傲文网络技术有限公司,B2-20211824,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=540,2026
工信部,注销公示,关于拟注销山东华企通网络科技有限公司等 204家企业电信业务经营许可的公示,2026-05-20,烟台百卡通数据有限公司,B2-20171137,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=537,2026
工信部,注销公示,关于拟注销山东华企通网络科技有限公司等 204家企业电信业务经营许可的公示,2026-05-20,青岛鲁诺金融电子技术有限公司,B2-20160933,国内呼叫中心业务,山东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=537,2026
工信部,注销公示,关于拟注销山东华企通网络科技有限公司等 204家企业电信业务经营许可的公示,2026-05-20,中赋海腾信息科技有限公司,B2-20211589,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=537,2026
工信部,注销公示,关于拟注销山东华企通网络科技有限公司等 204家企业电信业务经营许可的公示,2026-05-20,广东酷码信息科技有限公司,B2-20160492,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=537,2026
工信部,注销公示,关于拟注销山东华企通网络科技有限公司等 204家企业电信业务经营许可的公示,2026-05-20,长沙市医枢亚网络科技有限公司,B2-20161137,国内呼叫中心业务,湖南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=537,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第16批,2026-05-19,成都许创琪花信息技术有限公司,B2-20261547,国内呼叫中心业务,四川,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=536,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第16批,2026-05-19,福建水易通科技有限公司,B2-20261548,国内呼叫中心业务,福建,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=536,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第16批,2026-05-19,安徽云戟网络科技有限公司,B2-20261549,国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=536,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第16批,2026-05-19,重庆川己通信工程有限公司,B2-20261550,国内呼叫中心业务,重庆,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=536,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第16批,2026-05-19,上海数据宝数智科技有限公司,B2-20261551,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=536,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第16批,2026-05-19,山东鲸络信息科技有限公司,B2-20261552,国内呼叫中心业务,山东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=536,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第16批,2026-05-19,上海驰丽科技有限公司,B2-20261553,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=536,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第16批,2026-05-19,上海璟忱科技有限公司,B1.B2-20203416,国内呼叫中心业务,上海,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=536,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第16批,2026-05-19,河南寻客宝通信科技有限公司,B2-20254206,国内呼叫中心业务,河南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=536,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第21批,2026-06-22,广西元鑫企业管理咨询有限公司,B2-20262051,国内呼叫中心业务,广西,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=545,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第21批,2026-06-22,江苏钟吾大数据发展集团有限公司,B2-20262052,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=545,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第21批,2026-06-22,上海赛邮云计算有限公司,B2-20171775,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=545,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第21批,2026-06-22,京投（山东）网络科技有限公司,B2-20195547,国内呼叫中心业务,山东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=545,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第21批,2026-06-22,深圳市中安通信科技有限公司,B2-20225515,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=545,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第21批,2026-06-22,中讯邮电咨询设计院有限公司,B2-20261536,国内呼叫中心业务信息服务业务（不含互联网信息服务）,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=545,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第14批,2026-05-06,上海领智企业管理咨询有限公司,B2-20261387,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=532,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第14批,2026-05-06,武汉众生缘人力资源有限公司,B2-20261388,国内呼叫中心业务,湖北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=532,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第14批,2026-05-06,广州速客网络科技有限公司,B2-20261389,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=532,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第14批,2026-05-06,上海云信留客信息科技有限公司,B2-20150516,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=532,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第14批,2026-05-06,河南亘旭通信科技有限公司,B2-20225330,国内呼叫中心业务,河南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=532,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第14批,2026-05-06,浙江阿达智慧物联科技有限公司,B2-20251517,国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=532,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第12批,2026-04-15,成都金蚂银信息技术有限公司,B2-20261213,国内呼叫中心业务,四川,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=529,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第12批,2026-04-15,重庆方程拓威科技有限公司,B2-20261214,国内呼叫中心业务,重庆,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=529,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第12批,2026-04-15,浙江圣卿科技有限公司,B2-20261215,国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=529,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第12批,2026-04-15,重庆理以信通信有限公司,B2-20261216,国内呼叫中心业务,重庆,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=529,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第12批,2026-04-15,诗娅（广州）网络科技有限公司,B2-20261217,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=529,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第12批,2026-04-15,郑州启瞰通信有限公司,B2-20261218,国内呼叫中心业务,河南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=529,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第12批,2026-04-15,声镜（上海）科技有限公司,B2-20261219,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=529,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第12批,2026-04-15,武汉汇当科技有限公司,合字B2-20260248,国内呼叫中心业务,湖北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=529,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第12批,2026-04-15,北京翊云科技有限公司,B2-20210808,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=529,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第12批,2026-04-15,郑州庭轩电子科技有限公司,B2-20223458,国内呼叫中心业务,河南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=529,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第12批,2026-04-15,灵知科技（湖州）有限公司,合字B2-20250679,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=529,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第13批,2026-04-20,湖南贮梁信息科技有限公司,B2-20261301,国内呼叫中心业务,湖南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=530,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第13批,2026-04-20,厦门众合慧联网络科技有限公司,B2-20261302,国内呼叫中心业务,福建,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=530,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第13批,2026-04-20,广东新佳通信息技术有限公司,B2-20261303,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=530,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第13批,2026-04-20,南京欧泊睿信息技术有限公司,B2-20261304,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=530,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第13批,2026-04-20,北京寒影科技有限公司,B2-20261305,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=530,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第13批,2026-04-20,安徽莱傲企业管理服务有限公司,B2-20261306,国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=530,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第13批,2026-04-20,广东佰联寰宇科技有限公司,B2-20261307,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=530,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第13批,2026-04-20,深圳中网讯通技术有限公司,B2-20211493,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=530,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第13批,2026-04-20,杭州黑鲷科技有限公司,B1.B2-20250369,国内呼叫中心业务,浙江,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=530,2026
